bead_index,peak_z,peak_y,peak_x,centroid_z_um,centroid_y_um,centroid_x_um,fwhm_z_um,fwhm_y_um,fwhm_x_um,fwhm_pca1_um,fwhm_pca2_um,fwhm_pca3_um,pca_axis1,pca_axis2,pca_axis3,tilt_angle_y_deg,tilt_angle_x_deg,skew_pc1,kurt_pc1,snr,vol_ratio_05_01,pc1_z_angle_deg,astig_um
55,457,360,2091,2.298718949112386,2.012832666551438,2.0776342999914283,2.73,1.1,2.1,3.065326633165829,0.8542713567839195,0.40201005025125625,"[-0.7822095928068441, 0.09131920047502795, 0.6162864241126468]","[-0.34563075002362914, -0.8866233554637051, -0.3073083308086269]","[0.5183507862047236, -0.45338706330340156, 0.7250880176020446]",-0.014243816715836438,-0.3475488245225609,0.04329663325453966,-0.6588253319493904,29.420645517335462,0.05308577405857741,38.536668786381995,0.4522613065326633
56,209,907,743,2.319835196226278,1.9850953891557823,2.0230126972713838,4.08,3.2,0.7000000000000001,5.07537688442211,1.0552763819095476,0.5527638190954773,"[-0.7857205961682584, -0.6185088847702703, -0.009481783441611854]","[0.2298890223858531, -0.30620051428864886, 0.9237923372900664]","[-0.5742770952627954, 0.7236629080653532, 0.3827764534907062]",1.0395569480300424,0.052683957447919864,0.012591204237089228,-0.8258434189875148,31.34632183876884,0.020177719982661466,38.21262620316748,0.5025125628140703
57,1345,379,1683,2.470366302500607,2.042644842258596,2.0080834018363056,2.28,2.2,0.30000000000000004,2.964824120603015,0.6030150753768844,0.40201005025125625,"[-0.747005375617524, -0.6647738978021768, -0.007657257957203924]","[-0.6382978269195589, 0.720379784255696, -0.27134636644975757]","[-0.1859001155144639, 0.1978095832780056, 0.9624513056851712]",0.2571152582299326,0.016455519083502214,0.036037788171481504,-0.646294176272943,102.61460019547029,0.06803489612753405,41.6683641160265,0.20100502512562812
58,1343,338,2113,2.397724610522824,1.9940948369456877,1.9961827746216327,0.72,1.1,0.5,1.0050251256281406,0.5025125628140703,0.4522613065326633,"[-0.5934675286525333, -0.8041860415377454, -0.0328801312483112]","[-0.7927782314175805, 0.5770213039972762, 0.1963392230902846]","[0.13892072640707012, -0.14258760580476362, 0.9799845950041243]",0.05943422075170435,-0.0032726976003145543,0.0030670449715016527,-0.5347815876341664,121.0641747086278,0.014899494533913248,53.59653737399203,0.05025125628140703
59,197,366,1902,2.4760173081616674,2.05034259203496,2.001350739462295,2.28,2.0,0.30000000000000004,2.8643216080402008,0.5025125628140703,0.3517587939698492,"[-0.7485919823101479, -0.6621694021272085, -0.03378944964717885]","[-0.6613617450393591, 0.7493509986325168, -0.03276771348361695]","[-0.047017935082878874, 0.0021825982098940266, 0.9988916608149236]",0.24734723584122595,0.005786796323801486,0.054370387276330076,-0.6556415982404835,121.06886717890924,0.055069147348522536,41.53144218070975,0.1507537688442211
60,1341,378,1683,2.480219883724374,2.0503217554188797,2.0076981111719125,2.19,2.1,0.30000000000000004,2.964824120603015,0.5527638190954773,0.40201005025125625,"[-0.7464721278393429, -0.6653751823994019, -0.007431622027962052]","[-0.6389584747503723, 0.7198643102300585, -0.2711594409230117]","[-0.1857725219285181, 0.19766446697361917, 0.9625057550957049]",0.26757830749907957,0.017793213033888537,0.04216037724246618,-0.6490922244197987,97.44157141148176,0.06979589208679415,41.71430013911652,0.1507537688442211
61,1278,401,906,2.3255927293404506,1.9375355264272796,2.003952973783123,2.55,2.6,0.6000000000000001,3.8693467336683414,0.6532663316582914,0.5527638190954773,"[-0.7648947322712193, -0.6434323601901334, -0.030509775546438106]","[-0.09141659459082016, 0.06154513203767509, 0.9939090516520529]","[-0.6376355187543723, 0.7630248977475242, -0.10589594251067036]",0.3877732075697028,0.010553185618909234,-0.022357063494401842,-0.6913409186380668,95.13881450390194,0.019324295749829665,40.10237215853942,0.10050251256281406
62,37,616,1091,1.7440715811780048,2.033363038760997,2.018024225954482,1.5,2.4000000000000004,0.30000000000000004,6.180904522613065,0.5025125628140703,0.3517587939698492,"[-0.7691609695727893, -0.638799652761333, -0.018066724048574005]","[-0.6335352736783092, 0.7659203315380918, -0.10954041602043381]","[-0.08381205099027607, 0.07280830562909976, 0.9938181376591106]",0.31378160223608076,0.048088361999948204,-0.0341278924652895,-0.6244828460009062,41.56916135291201,0.017401970179002645,39.721395673099,0.1507537688442211
63,1282,402,906,2.313870344902978,1.9290843104129463,2.004153986455632,2.4899999999999998,2.4000000000000004,0.6000000000000001,3.8190954773869343,0.6030150753768844,0.5527638190954773,"[-0.7656064057834963, -0.6426622148133481, -0.028846300880328853]","[-0.08808682177857365, 0.060309097579982096, 0.9942854341576356]","[-0.6372499848977843, 0.7637722765329271, -0.10278310341434302]",0.3985799326946859,0.009396323263264016,-0.025169323148311242,-0.6861800389787436,89.35890704355866,0.019625387735623955,40.03902923612897,0.05025125628140703
64,154,893,743,2.4419815524516784,2.0760680199830115,2.016028127505422,2.67,2.8000000000000003,0.5,1.557788944723618,0.7035175879396984,0.7537688442211055,"[-0.7657701750969111, -0.6428900404378911, -0.016983369448150085]","[-0.6181878191182117, 0.7431138730226241, -0.25617492464170655]","[-0.17731288510966942, 0.18567220477788682, 0.966481232692598]",0.9256660021050074,0.06249644560580298,0.006149098303121188,-0.76447273719775,42.04652432684489,0.03429847450822963,40.024441054827705,0.05025125628140703
65,460,348,975,2.3988944604969893,1.99115232224285,2.010234439521452,0.9299999999999999,1.2000000000000002,1.3,0.9045226130653266,0.05025125628140703,0.3015075376884422,"[0.7397393665068949, -0.5612590790868243, 0.37117908855778503]","[0.5639380615477648, 0.8180410361448248, 0.11306071785041492]","[-0.3670960805807211, 0.12568655188886269, 0.921652514940724]",-0.0025565652421484825,0.01685643928281885,-0.014856333174569742,-0.48269950143277063,240.75356399317576,0.0704635761589404,42.29078167195699,0.25125628140703515
66,1623,392,2096,1.899211199787781,1.9848772353608592,1.9989013186217104,1.23,1.4000000000000001,0.30000000000000004,1.608040201005025,0.6030150753768844,0.3015075376884422,"[-0.7466081426838626, -0.6649720144009936, -0.01971043737815562]","[-0.6527637808637003, 0.7379742991777407, -0.1711530897928795]","[-0.12835781110115627, 0.11491803085942406, 0.9850472671464616]",0.1384731580687061,-0.0011298958792781008,0.009332090691728289,-0.5773033422533236,64.53129509733306,0.019798121516816713,41.70258722224638,0.3015075376884422
